annual_precipitation,feature_id,mean_elevation,mean_mvi,mean_ndvi,mean_slope,mean_temperature,mean_wind_speed,nearest_aquaculture_distance_m,nearest_river_distance_m,next_year_change_pct,year,.geo
2969.43432,00fd00000000000004a4,1.80859375,3.835531277,0.2240949485,2.438085279,26.53691196,1.235179841,0,1838.300987,0.4372456124,2018,"{""type"":""Polygon"",""coordinates"":[[[123.0426021426785,11.175401804555527],[123.04287484033274,11.175401825558417],[123.04287484033274,11.175671359343577],[123.0426021426785,11.175671413998053],[123.0426021426785,11.175401804555527]]]}"
2969.43432,00fd00000000000004b6,2.297619048,2.688524266,0.2473873263,3.187196157,26.53691196,1.235179841,9.756567094,812.4977752,0.4734520264,2018,"{""type"":""Polygon"",""coordinates"":[[[123.05608101207909,11.17486268113937],[123.05608101207909,11.174593107056518],[123.05634852002115,11.174593150851974],[123.05634852002115,11.174862724285498],[123.05608101207909,11.17486268113937]]]}"
2969.43432,00fd00000000000004be,5.069767442,1.551374705,0.2181103138,3.645452053,26.53691196,1.235179841,29.79599605,854.2436646,0.4247012085,2018,"{""type"":""Polygon"",""coordinates"":[[[123.05608101207909,11.174593107056518],[123.05580835075278,11.174593100595352],[123.05580835075278,11.174323526731037],[123.05608101207909,11.174323533854151],[123.05608101207909,11.174593107056518]]]}"
2969.43432,00fd00000000000004de,1,-11.94138188,0.2974433326,1.110805564,26.53691196,1.235179841,0.03085451434,1447.397317,0.4691322245,2018,"{""type"":""Polygon"",""coordinates"":[[[123.05014927802792,11.172975710673986],[123.04988175335009,11.172975730358662],[123.04988175335009,11.17270614738991],[123.05014927802792,11.172706203342704],[123.05014927802792,11.172975710673986]]]}"
2969.43432,00fd00000000000004fe,2.619047619,-3.162308033,0.2036813732,4.601256355,26.53691196,1.235179841,81.94366362,1240.150212,0.3735569877,2018,"{""type"":""Polygon"",""coordinates"":[[[123.02320175417762,11.171627932013745],[123.02346935078835,11.171627948323307],[123.02346935078835,11.171897516855731],[123.02320175417762,11.171897501195037],[123.02320175417762,11.171627932013745]]]}"
2969.43432,00fd0000000000000521,0,-0.3549030038,0.4267959401,0,26.53691196,1.235179841,9.770718849,530.0420914,0.446926112,2018,"{""type"":""Polygon"",""coordinates"":[[[123.07305830425742,11.16785407137924],[123.07332576632486,11.167854110569836],[123.07332576632486,11.168123620757367],[123.07305830425742,11.168123657184681],[123.07305830425742,11.16785407137924]]]}"
2969.43432,00fd0000000000000591,4.03968254,4.584429453,0.4691524233,1.30886916,26.53691196,1.235179841,68.85652684,708.2535881,0.3292663454,2018,"{""type"":""Polygon"",""coordinates"":[[[123.01619484772544,11.139020712308552],[123.01619484772544,11.138751158687883],[123.01646237729076,11.138751198322069],[123.01646237729076,11.139020676313924],[123.01619484772544,11.139020712308552]]]}"
2969.43432,00fd0000000000000d62,0.9761904762,-28.50897566,0.370289321,1.719432014,26.53691196,1.235179841,10.08630131,1943.634148,100,2018,"{""type"":""Polygon"",""coordinates"":[[[123.03613533833106,11.179714866017296],[123.03640290009005,11.179714846977022],[123.03640290009005,11.18025404999211],[123.03613533833106,11.180253995326481],[123.03613533833106,11.179714866017296]]]}"
2969.43432,00fd0000000000000d6d,2.615686275,4.7935379,0.4598252158,1.223289368,26.53691196,1.235179841,29.96747852,1796.823815,100,2018,"{""type"":""Polygon"",""coordinates"":[[[123.03829092935115,11.179445301416052],[123.03883110817567,11.179445307143673],[123.03883110817567,11.17971486393894],[123.03829092935115,11.179714859521763],[123.03829092935115,11.179445301416052]]]}"
2969.43432,00fd0000000000000d7a,0,2.29135111,0.3034848784,0,26.53691196,1.235179841,0,393.3950111,0.4207794993,2018,"{""type"":""Polygon"",""coordinates"":[[[123.05931184137562,11.176480045923542],[123.0595844930581,11.176480043366766],[123.0595844930581,11.177019187725381],[123.05931184137562,11.177019191606206],[123.05931184137562,11.176480045923542]]]}"
2969.43432,00fd0000000000000d7d,3.303149606,0.850238117,0.3807936608,3.51938488,26.53691196,1.235179841,49.64939995,1888.506923,0.4610894651,2018,"{""type"":""Polygon"",""coordinates"":[[[123.04233459763714,11.174862678273445],[123.04287484033274,11.174862685633324],[123.04287484033274,11.175132217658163],[123.04233459763714,11.17513228660452],[123.04233459763714,11.174862678273445]]]}"
2969.43432,00fd0000000000000d81,5.164705882,-5.065309734,0.3721798939,1.833216435,26.53691196,1.235179841,9.872855911,728.536026,0.4511281679,2018,"{""type"":""Polygon"",""coordinates"":[[[123.05554084135213,11.175940941911575],[123.05608101207909,11.17594091128833],[123.05608101207909,11.176210489773093],[123.05554084135213,11.17621052170787],[123.05554084135213,11.175940941911575]]]}"
2969.43432,00fd0000000000000d9a,2.702169625,-18.16423023,0.3601015966,3.734441446,26.53691196,1.235179841,0,1387.328129,0.476029715,2018,"{""type"":""Polygon"",""coordinates"":[[[123.05014927802792,11.172975710673986],[123.05041680198367,11.17297576564909],[123.05041680198367,11.173514856642548],[123.05014927802792,11.173514877954451],[123.05014927802792,11.172975710673986]]]}"
2969.43432,00fd0000000000000da9,1,-0.9586382946,0.106744417,0.4420490809,26.53691196,1.235179841,0.05914332063,875.4248235,0.3664874469,2018,"{""type"":""Polygon"",""coordinates"":[[[123.05823659887265,11.171358341973018],[123.0585041868688,11.171358380289862],[123.05850418686883,11.17189749643616],[123.05823659887265,11.171897459418478],[123.05823659887265,11.171358341973018]]]}"
2969.43432,00fd0000000000000db3,4.586614173,0.3195243038,0.3653398876,3.233623877,26.53691196,1.235179841,27.98843041,1299.780637,0.4001011313,2018,"{""type"":""Polygon"",""coordinates"":[[[123.02292908838257,11.172167082085371],[123.02346935078835,11.172167011263024],[123.02346935078835,11.172436581555976],[123.02292908838257,11.17243665368868],[123.02292908838257,11.172167082085371]]]}"
2969.43432,00fd0000000000000dc2,0,-21.65817138,0.4761524961,0,26.53691196,1.235179841,0.03275621174,1359.419834,0.3787638452,2018,"{""type"":""Polygon"",""coordinates"":[[[123.02616512093324,11.172706144801984],[123.02670527983783,11.172706148960762],[123.02670527983783,11.172975713166926],[123.02616512093324,11.172975710318125],[123.02616512093324,11.172706144801984]]]}"
2969.43432,00fd0000000000000e21,4.726190476,3.841125199,0.3931246052,2.770023951,26.53691196,1.235179841,100.0951515,749.9960454,0.4353398392,2018,"{""type"":""Polygon"",""coordinates"":[[[123.01646237729076,11.139020676313924],[123.01672982022467,11.139020725554072],[123.01672982022467,11.139559757869545],[123.01646237729076,11.139559784906778],[123.01646237729076,11.139020676313924]]]}"
2969.43432,00fd0000000000000e23,4.865497076,2.833424177,0.5220342329,1.288848218,26.53691196,1.235179841,43.88443106,708.0163912,0.4130677605,2018,"{""type"":""Polygon"",""coordinates"":[[[123.01592216270704,11.139020708063606],[123.01619484772544,11.139020712308552],[123.01619484772544,11.139559747218591],[123.01592216270704,11.139559744296141],[123.01592216270704,11.139020708063606]]]}"
2969.43432,00fd00000000000012cf,3.958333333,2.969369012,0.4936091449,2.157162609,26.53691196,1.235179841,0,1780.054263,0.4483523836,2018,"{""type"":""Polygon"",""coordinates"":[[[123.04529790857357,11.173514835200576],[123.04557059881532,11.173514857461472],[123.04557059881532,11.173784453536355],[123.04583813512687,11.173784437194893],[123.04583813512687,11.174053958508843],[123.04529790857357,11.174054029554522],[123.04529790857357,11.173514835200576]]]}"
2969.43432,00fd0000000000001592,0.6984282908,6.45376913,0.2906278848,4.72276073,26.53691196,1.235179841,0,1922.368494,100,2018,"{""type"":""Polygon"",""coordinates"":[[[123.03667552888994,11.179175752610453],[123.0369430891925,11.179175734205028],[123.0369430891925,11.179445294700662],[123.0372157165084,11.179445323488475],[123.0372157165084,11.179714884202635],[123.03694308919253,11.179714856076094],[123.0369430891925,11.179984418331298],[123.03667552888994,11.179984438684095],[123.03667552888994,11.179175752610453]]]}"
2969.43432,00fd00000000000015ae,4.197628458,8.137613163,0.3664058414,3.160287936,26.53691196,1.235179841,449.298663,1639.799723,25.18603182,2018,"{""type"":""Polygon"",""coordinates"":[[[123.03506010213289,11.172975770466872],[123.03613533833106,11.172975746635437],[123.03613533833106,11.173245288849131],[123.03506010213289,11.173245315288963],[123.03506010213289,11.172975770466872]]]}"
2969.43432,00fd00000000000015ba,3.81827112,8.087237096,0.3209751484,2.155036217,26.53691196,1.235179841,149.0903545,2040.426847,0.3975717784,2018,"{""type"":""Polygon"",""coordinates"":[[[123.04125427519905,11.172436629307482],[123.04233459763714,11.17243661788633],[123.04233459763714,11.172706143299655],[123.04125427519905,11.17270615734195],[123.04125427519905,11.172436629307482]]]}"
2969.43432,00fd00000000000015d6,1.202941176,41.98570974,0.1587526518,1.344166572,26.53691196,1.235179841,59.7031852,938.2766738,0.3911179031,2018,"{""type"":""Polygon"",""coordinates"":[[[123.05796394347958,11.17054965871661],[123.0585041868688,11.170549712675632],[123.0585041868688,11.171088823537737],[123.05796394347958,11.17108877220179],[123.05796394347958,11.17054965871661]]]}"
2969.43432,00fd00000000000015e5,1.151873767,17.75103604,0.3623620391,3.318216655,26.53691196,1.235179841,0,917.2250308,0.4279447698,2018,"{""type"":""Polygon"",""coordinates"":[[[123.07656178537034,11.164353818870508],[123.07763700050423,11.164353845690297],[123.07763700050423,11.16462340892574],[123.07656178537034,11.164623384718597],[123.07656178537034,11.164353818870508]]]}"
2969.43432,00fd00000000000015f7,5.070726916,2.844291746,0.3697137642,3.236717175,26.53691196,1.235179841,139.1105863,429.1507898,0.395626994,2018,"{""type"":""Polygon"",""coordinates"":[[[123.02373686077284,11.156267286033655],[123.02481720205252,11.15626731483016],[123.02481720205252,11.156536829892026],[123.02373686077284,11.156536803715397],[123.02373686077284,11.156267286033655]]]}"
2969.43432,00fd000000000000161e,6.692534381,3.746942618,0.445272142,6.699687864,26.53691196,1.235179841,0,727.3069158,0.4116062436,2018,"{""type"":""Polygon"",""coordinates"":[[[123.02508470840777,11.153571831157059],[123.02616512093324,11.15357179390023],[123.02616512093324,11.153841371863503],[123.02508470840777,11.153841336753665],[123.02508470840777,11.153571831157059]]]}"
2969.43432,00fd00000000000018cc,3.892885066,2.57455873,0.4126532719,6.727081829,26.53691196,1.235179841,0,1747.556901,0.4169297935,2018,"{""type"":""Polygon"",""coordinates"":[[[123.04449022573803,11.174862683340226],[123.0447577649644,11.174862665727728],[123.0447577649644,11.174323538462492],[123.04503037080445,11.1743235700366],[123.04503037080445,11.17540182544247],[123.0447577649644,11.175401796514157],[123.0447577649644,11.175132268177725],[123.04449022573803,11.17513221144559],[123.04449022573803,11.174862683340226]]]}"
2969.43432,00fd00000000000018f3,0,7.897417499,0.4580946247,1.059737858,26.53691196,1.235179841,29.6090795,559.8554431,0.4542443358,2018,"{""type"":""Polygon"",""coordinates"":[[[123.07225059018286,11.16677589346252],[123.07278560382542,11.166775893103576],[123.07278560382542,11.167045401079147],[123.07251805443424,11.167045444868375],[123.07251805443424,11.167854125967338],[123.07225059018286,11.167854085785516],[123.07225059018286,11.16677589346252]]]}"
2969.43432,00fd00000000000018fb,5.406446541,2.304065469,0.4863051257,6.271738634,26.53691196,1.235179841,71.07001195,786.9415301,0.417142428,2018,"{""type"":""Polygon"",""coordinates"":[[[123.02346935078835,11.153032696332613],[123.02481720205252,11.153032752922297],[123.02481720205252,11.153302257404167],[123.02346935078835,11.153302279071383],[123.02346935078835,11.153032696332613]]]}"
2969.43432,00fd0000000000001bb1,3.628137384,1.544710035,0.2328821049,4.228028564,26.53691196,1.235179841,29.66591453,179.5796052,0,2018,"{""type"":""Polygon"",""coordinates"":[[[123.05823659887265,11.180793180767681],[123.05877168826693,11.180793147243662],[123.05877168826693,11.181597938785025],[123.05823659887265,11.181597901197149],[123.05823659887265,11.180793180767681]]]}"
2969.43432,00fd0000000000001bd6,2.404605263,3.037281459,0.3276066536,4.170840475,26.53691196,1.235179841,0,1420.002851,0.4257004036,2018,"{""type"":""Polygon"",""coordinates"":[[[123.05095700064349,11.171627944151195],[123.05122967531942,11.171627963963152],[123.05122967531942,11.171088814256489],[123.0517647166765,11.171088780342377],[123.0517647166765,11.171627927451139],[123.05149719635902,11.171627945871268],[123.05149719635902,11.171897521396216],[123.05095700064349,11.171897520987471],[123.05095700064349,11.171627944151195]]]}"
2969.43432,00fd0000000000001dca,0,5.328799808,0.445854729,0,26.53691196,1.235179841,118.7743688,380.9591339,0.4157505469,2018,"{""type"":""Polygon"",""coordinates"":[[[123.07575401404628,11.169201913700846],[123.07602155468413,11.1692018607402],[123.07602155468413,11.168932353577244],[123.07628909459818,11.168932300938554],[123.07628909459818,11.168662795306416],[123.07682923796334,11.168662738063365],[123.07682923796334,11.168932317349737],[123.07656178537034,11.168932360024256],[123.07656178537034,11.169471447573477],[123.07575401404628,11.169471422394594],[123.07575401404628,11.169201913700846]]]}"
2969.43432,00fd0000000000001de0,3.462359551,7.230951418,0.3360848991,5.750527096,26.53691196,1.235179841,119.3792869,603.7234683,0.4207591717,2018,"{""type"":""Polygon"",""coordinates"":[[[123.06308286956225,11.168662801922988],[123.06497090588937,11.16866278245738],[123.06497090588937,11.16893231557949],[123.06308286956225,11.16893233963006],[123.06308286956225,11.168662801922988]]]}"
2969.43432,00fd00000000000024a9,1.587979439,-0.3400403881,0.3614554103,2.30768727,26.53691196,1.235179841,59.12497005,1954.851841,0.4631166055,2018,"{""type"":""Polygon"",""coordinates"":[[[123.04179443788884,11.172975716091162],[123.04233459763714,11.172975744586722],[123.04233459763714,11.173514874808882],[123.0426021426785,11.173514863088794],[123.0426021426785,11.17459313150078],[123.04233459763714,11.174593145817928],[123.04233459763714,11.174323539247748],[123.0420671377637,11.174323541965661],[123.0420671377637,11.173245271882552],[123.04179443788884,11.173245319569746],[123.04179443788884,11.172975716091162]]]}"
2969.43432,00fd000000000000271a,4.577929058,3.293028282,0.3649199218,2.619485517,26.53691196,1.235179841,9.845462636,582.3015995,0.3970176385,2018,"{""type"":""Polygon"",""coordinates"":[[[123.01565463168805,11.137673052553895],[123.01592216270704,11.137673020464765],[123.01592216270704,11.137403545577566],[123.01646237729076,11.137403521688952],[123.01646237729076,11.137673070245084],[123.01672982022467,11.137673047748603],[123.01672982022467,11.13848162179082],[123.01619484772544,11.138481680930168],[123.01619484772544,11.138212129075626],[123.01592216270704,11.138212122846856],[123.01592216270704,11.13794257121419],[123.01565463168805,11.137942603952279],[123.01565463168805,11.137673052553895]]]}"
2969.43432,00fd0000000000002832,4.490671031,2.383318684,0.5848294858,2.129629983,26.53691196,1.235179841,0,481.59159,0.4354333012,2018,"{""type"":""Polygon"",""coordinates"":[[[123.05554084135213,11.177827943983981],[123.05580835075278,11.17782790566232],[123.05580835075278,11.178097490971071],[123.0568887722209,11.178097470434547],[123.0568887722209,11.178636638446452],[123.05634852002115,11.178636619827866],[123.05634852002115,11.178906206465731],[123.05580835075278,11.17890617718892],[123.05580835075278,11.178367077160065],[123.05554084135213,11.178367041791384],[123.05554084135213,11.177827943983981]]]}"
2969.43432,00fd0000000000002836,0,12.70927796,0.4416541502,0,26.53691196,1.235179841,410.3399219,0,0.4285245567,2018,"{""type"":""Polygon"",""coordinates"":[[[123.07521386480822,11.171897485447104],[123.07602155468413,11.17189750559476],[123.07602155468413,11.172167022446324],[123.07628909459818,11.172167036975143],[123.07628909459818,11.172706146990429],[123.07602155468413,11.172706208732034],[123.07602155468413,11.173514844825306],[123.07575401404628,11.173514833217778],[123.07575401404628,11.173245311313218],[123.07548140690734,11.173245326154964],[123.07548140690734,11.172975729497464],[123.07575401404628,11.172975715318156],[123.07575401404628,11.172436600941364],[123.07548140690734,11.172436613795997],[123.07548140690734,11.172167019781176],[123.07521386480822,11.172167079231185],[123.07521386480822,11.171897485447104]]]}"
2969.43432,00fd0000000000002b0e,5.243384857,9.933873791,0.3481477409,4.191389454,26.53691196,1.235179841,19.78514527,394.0516894,0.4202787341,2018,"{""type"":""Polygon"",""coordinates"":[[[123.0153870999492,11.135516849691077],[123.01619484772544,11.135516809064091],[123.01619484772544,11.136325365802632],[123.01646237729076,11.136325411274903],[123.01646237729076,11.136864427226506],[123.01619484772544,11.136864458029777],[123.01619484772544,11.137134005468319],[123.01565463168805,11.137134027385816],[123.01565463168805,11.135786367452699],[123.0153870999492,11.135786319694487],[123.0153870999492,11.135516849691077]]]}"
2969.43432,00fd000000000000346c,2.084244136,7.040289187,0.4899917172,2.570614328,26.53691196,1.235179841,0,519.1782658,0.4176963949,2018,"{""type"":""Polygon"",""coordinates"":[[[123.05608101207909,11.17594091128833],[123.05608101207909,11.175671408670656],[123.05580835075278,11.175671404857317],[123.05580835075278,11.174862675340156],[123.05608101207909,11.17486268113937],[123.05608101207909,11.175132256102687],[123.05661611311781,11.175132255155273],[123.05661611311781,11.175401829699892],[123.0568887722209,11.175401833164354],[123.0568887722209,11.177019219961178],[123.05769643989997,11.177019217046665],[123.05769643989997,11.177288795130714],[123.05661611311781,11.177288801175372],[123.05661611311781,11.17782789024193],[123.05634852002115,11.177827940184079],[123.05634852002115,11.177558357066925],[123.05608101207909,11.17755832041378],[123.05608101207909,11.177019230509567],[123.05580835075278,11.177019230005868],[123.05580835075278,11.176749648218063],[123.05608101207909,11.17674964938373],[123.05608101207909,11.176210489773093],[123.05634852002115,11.176210529672751],[123.05634852002115,11.175940951837324],[123.05608101207909,11.17594091128833]]]}"
2969.43432,00fd0000000000003692,5.589106196,-8.807145223,0.2208173982,1.609383697,26.53691196,1.235179841,0,0,0.3985403077,2018,"{""type"":""Polygon"",""coordinates"":[[[123.00999558920823,11.117189427682295],[123.01026304953409,11.117189462384212],[123.01026304953409,11.116380900846295],[123.0108032948605,11.116380918151808],[123.01080329486052,11.115572368508504],[123.01134345133651,11.115572324009069],[123.01134345133651,11.115302835528672],[123.0116109939541,11.115302862564768],[123.0116109939541,11.114763814594623],[123.01188360487909,11.114763819321464],[123.01188360487909,11.114494334805597],[123.01241868648856,11.11449431616331],[123.01241868648856,11.115302843433332],[123.01215114604368,11.115302817383963],[123.01215114604368,11.116380918703387],[123.01134345133651,11.116380869721732],[123.01134345133651,11.116650361741373],[123.01107075301461,11.11665037153053],[123.01107075301461,11.117728426065693],[123.01026304953409,11.117728457857153],[123.01026304953409,11.117458959678354],[123.00999558920823,11.117458925624927],[123.00999558920823,11.117189427682295]]]}"
2969.43432,00fd00000000000039cb,5.421682312,8.174146069,0.5090279102,3.496046173,26.53691196,1.235179841,0,47.90776405,0.4226591942,2018,"{""type"":""Polygon"",""coordinates"":[[[123.02508470840777,11.161658282418562],[123.02562487318745,11.16165826794691],[123.02562487318745,11.161388738098218],[123.02616512093324,11.16138871299438],[123.02616512093324,11.161119185337078],[123.02562487318745,11.161119209130618],[123.02562487318745,11.160849606050348],[123.02643262365865,11.160849632790766],[123.02643262365868,11.161658288810091],[123.02670527983783,11.16165829938045],[123.02670527983783,11.16192782749008],[123.02697278110853,11.161927873456156],[123.02697278110853,11.162466931021322],[123.02724028165883,11.162466975361957],[123.02724028165883,11.162736504817444],[123.02697278110853,11.162736536120015],[123.02697278110855,11.163006067105357],[123.02724028165883,11.163006035153916],[123.02724028165883,11.163814706444484],[123.02751293562089,11.16381471071505],[123.02751293562089,11.16435385299013],[123.02778052061836,11.164353806523572],[123.02778052061836,11.164623340835707],[123.02805317309733,11.164623342447134],[123.02805317309733,11.164892951974677],[123.02832067073777,11.16489291415616],[123.02832067073777,11.165162523915956],[123.02858816765767,11.165162485120488],[123.02858816765767,11.165432020116556],[123.02724028165883,11.165432072814317],[123.02724028165883,11.1651624595524],[123.02697278110855,11.165162496695212],[123.02697278110855,11.16462334651353],[123.02670527983783,11.164623382030518],[123.02670527983783,11.164353845110483],[123.02643262365865,11.164353841153034],[123.02643262365865,11.163545158698904],[123.02670527983783,11.163545164640261],[123.02670527983783,11.163275631244122],[123.02643262365865,11.163275624641523],[123.02643262365865,11.162736484174712],[123.02616512093324,11.16273651448713],[123.02616512093324,11.162466907429192],[123.02589753158382,11.16246694737069],[123.02589753158381,11.162197415539804],[123.02508470840777,11.16219742237461],[123.02508470840777,11.161658282418562]]]}"
2969.43432,00fd00000000000039ed,4.374069817,0.02720553448,0.5224417645,2.540446909,26.53691196,1.235179841,0,0,0.4081454741,2018,"{""type"":""Polygon"",""coordinates"":[[[123.0137666016937,11.12931770452908],[123.01403920670987,11.129317745839936],[123.01403920670987,11.127700596832472],[123.01457427672108,11.127700584295896],[123.01457427672108,11.128778674907744],[123.01484696543616,11.128778705961567],[123.01484696543616,11.129856733097377],[123.01457427672108,11.129856779661385],[123.01457427672108,11.130395837341013],[123.01484696543616,11.130395789453999],[123.01484696543616,11.130665318957947],[123.01511441271545,11.130665315302078],[123.01511441271545,11.131204375663843],[123.0153870999492,11.13120440009303],[123.0153870999492,11.132282528775644],[123.01565463168805,11.132282509991667],[123.01565463168805,11.13336057524105],[123.01592216270704,11.133360628509715],[123.01592216270704,11.134438705299297],[123.01511441271545,11.134438737082855],[123.01511441271545,11.132821577957227],[123.01484696543616,11.132821511826846],[123.01484696543616,11.13174344581088],[123.01457427672108,11.131743422030715],[123.01457427672108,11.131204355514322],[123.01430674207538,11.131204370381399],[123.01430674207538,11.130395850261609],[123.01403920670987,11.130395787881216],[123.01403920670987,11.129587273768024],[123.01376660169373,11.129587233118166],[123.0137666016937,11.12931770452908]]]}"
2969.43432,00fd0000000000004104,4.539321052,5.837295064,0.4775192192,2.885154379,26.53691196,1.235179841,0,578.9595279,0.3801626773,2018,"{""type"":""Polygon"",""coordinates"":[[[123.05823659887265,11.170010563771774],[123.05850418686883,11.17001053035658],[123.05850418686883,11.169471426541053],[123.05877168826693,11.169471479698519],[123.05877168826693,11.168932305726154],[123.05904434143643,11.168932322381051],[123.0590443414364,11.168123682483673],[123.05931184137562,11.168123663247071],[123.05931184137562,11.167584500708623],[123.0595844930581,11.167584519997897],[123.0595844930581,11.167314978200853],[123.05985199153835,11.167314960250518],[123.05985199153835,11.167045419984008],[123.06281529393826,11.167045401141474],[123.06281529393826,11.166775868951536],[123.06470342123839,11.166775873279207],[123.06470342123839,11.167045400884055],[123.0660513132617,11.167045408281227],[123.0660513132617,11.166775883949688],[123.06631879427027,11.166775859366123],[123.06631879427027,11.167045458019928],[123.06658636042437,11.16704542183624],[123.06658636042437,11.166775823832536],[123.0682068547425,11.16677583335542],[123.0682068547425,11.166506315139955],[123.06901460182979,11.16650632552586],[123.06901460182979,11.166236735183707],[123.06955478491858,11.16623678274297],[123.06955478491858,11.165967194594456],[123.0706299903585,11.165967175988943],[123.0706299903585,11.165701639595527],[123.0709026967326,11.165701563765788],[123.0709026967326,11.16543205560941],[123.0717103359485,11.165432074450182],[123.0717103359485,11.165162494169824],[123.07225059018286,11.165162454690071],[123.07225059018286,11.16489295156994],[123.07278560382542,11.164892960290276],[123.07278560382542,11.164623384385315],[123.07332576632486,11.164623355489214],[123.07332576632486,11.164353856743068],[123.07359331353139,11.164353818454812],[123.07359331353139,11.1640842462754],[123.07413347161999,11.164084292967733],[123.07413347161999,11.163814722982185],[123.07440616833591,11.163814722376351],[123.07440616833591,11.163006019697063],[123.07494117031924,11.16300603222763],[123.07494117031924,11.162736467731026],[123.07521386480819,11.162736468765567],[123.07521386480822,11.16246698077498],[123.07575401404628,11.16246695636451],[123.07575401404628,11.16219739560614],[123.07602155468413,11.162197359541118],[123.07602155468413,11.161927875275376],[123.07628909459818,11.161927839532366],[123.07628909459818,11.161388725024475],[123.0770967756922,11.161388742728334],[123.0770967756922,11.162736525797872],[123.07682923796334,11.162736489521185],[123.07682923796334,11.163275610220568],[123.07656178537034,11.16327563925525],[123.07656178537034,11.16354512661551],[123.07628909459818,11.163545129254194],[123.07628909459818,11.163814693120253],[123.07602155468413,11.163814733414624],[123.07602155468413,11.164084298812483],[123.07575401404628,11.164084264466167],[123.07575401404628,11.164353831395555],[123.07548140690734,11.164353824389563],[123.07548140690734,11.164623392862874],[123.07521386480819,11.164623359153518],[123.07521386480819,11.164892929158322],[123.07467371262,11.164892964043604],[123.07467371262,11.165162461277912],[123.07440616833591,11.165162502841817],[123.07440616833591,11.165432076572165],[123.07386592587456,11.165432047739568],[123.07386592587456,11.165701623663956],[123.07332576632486,11.16570158418202],[123.07332576632486,11.165967189090145],[123.07305830425742,11.165967220318324],[123.07305830425742,11.166236724988236],[123.07225059018286,11.16623672762066],[123.07225059018286,11.166506310100884],[123.07143771766478,11.166506274383488],[123.07143771766478,11.166775859719964],[123.07036252100262,11.166775890144748],[123.07036252100262,11.167045404005748],[123.06955478491858,11.167045402537653],[123.06955478491858,11.167314994211376],[123.06847441579214,11.16731498322078],[123.06847441579214,11.167584503429529],[123.06739918692969,11.167584527076084],[123.06739918692969,11.1678541257491],[123.0660513132617,11.167854061534197],[123.0660513132617,11.168123664362687],[123.06470342123839,11.168123670060682],[123.06470342123839,11.168393202070535],[123.06227515993956,11.168393235843636],[123.06227515993956,11.168662774631137],[123.06065972092723,11.168662786045461],[123.06065972092723,11.168393243335279],[123.06039222462876,11.168393189897964],[123.06039222462876,11.168662733257491],[123.06011957517005,11.16866279260408],[123.06011957517005,11.168932337506693],[123.05985199153835,11.168932370305013],[123.05985199153835,11.169201916738308],[123.0595844930581,11.169201864257621],[123.0595844930581,11.16947141222108],[123.05931184137562,11.16947147254464],[123.05931184137562,11.169741022051124],[123.05904434143643,11.169740970206067],[123.0590443414364,11.170280148139875],[123.05823659887265,11.170280117650536],[123.05823659887265,11.170010563771774]]]}"
